names,År,FV_NetID,Ellev (el/varme),CO2 - El&Varme,Varme_Lev_til_net,Kul,Olie,Gas,Affald (fossil),Halm,Skovflis,Brænde,Træpiller,Træaffald,Affald (bio),"Biobrændsler
(bioolie)",Biogas,Overskudsvarme,Solvarme,El,CO2 - Varme,CO2 - El,andel kraftvarme,andel kedler,andel andet, kraftvarme - andel   Kul, kraftvarme - andel   Olie, kraftvarme - andel   Gas, kraftvarme - andel   Affald (fossil), kraftvarme - andel   Halm, kraftvarme - andel   Skovflis, kraftvarme - andel   Brænde, kraftvarme - andel   Træpiller, kraftvarme - andel   Træaffald, kraftvarme - andel   Affald (bio)," kraftvarme - andel   Biobrændsler
(bioolie)", kraftvarme - andel   Biogas, kedler - andel   Kul, kedler - andel   Olie, kedler - andel   Gas, kedler - andel   Affald (fossil), kedler - andel   Halm, kedler - andel   Skovflis, kedler - andel   Brænde, kedler - andel   Træpiller, kedler - andel   Træaffald, kedler - andel   Affald (bio)," kedler - andel   Biobrændsler
(bioolie)", kedler - andel   Biogas,Andet - andel overskudsvarme,Andet - andel solvarme,Andet - andel varmepumper og elkedler,forsyid
Vaarst-Fjellerad Fjernvarme,2020,358,0.0795091270370382,23.85220463726979,24599.44,0.0,0.0,0.4192688457948635,0.0,0.0,0.739945258916463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.254049132137968,10.598155505131825,0.0832701882644482,0.9167298117355516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1928425473947099,0.0,0.0,0.80715745260529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Vaarst-Fjellerad Fjernvarme,2021,358,0.2143349248434052,39.9131092652772,30350.63,0.0,0.0,0.7015839209927439,0.0,0.0,0.6613311815932652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.927441788720698,23.9856674765565,0.2186050174246795,0.7813949825753206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1959703708451274,0.0,0.0,0.8040296291548725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Vaarst-Fjellerad Fjernvarme,2022,358,0.2398442629055742,38.5349101818432,25214.802,0.0,0.0,0.6773582383871188,0.0,0.0,0.7583533672007419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.756235161530917,26.77867502031228,0.2485224602582573,0.7514775397417426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0980385374328818,0.0,0.0,0.9019614625671182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Væggerløse Fjernvarme,2020,63,0.0,0.0,112068.0,0.0,0.0,0.0,0.0,0.4877842024485134,0.0,0,0.0,0.3589160152764393,0.0,0.0,0.0,0.0,0.2306456794089303,0.0,0.0,0.0,0.0,0.7693543205910697,0.2306456794089303,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5761002444987775,0.0,0,0.0,0.4238997555012224,0.0,0.0,0.0,0.0,1.0,0.0,17360698
Væggerløse Fjernvarme,2021,63,0.0,0.2522497895622896,121176.0,0.0,0.0034041806958473,0.0,0.0,0.4131882551000198,0.0,0,0.0,0.4292227833894501,0.0,0.0,0.0,0.0,0.1741830065359477,0.0,0.2522497895622896,0.0,0.0,0.8258169934640525,0.1741830065359475,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0034895852070367,0.0,0.0,0.4888653629325447,0.0,0,0.0,0.5076450518604186,0.0,0.0,0.0,0.0,1.0,0.0,17360698
Væggerløse Fjernvarme,2022,63,0.0,0.0278956528178923,113425.2,0.0,0.0003764595521982,0.0,0.0,0.4006428906451123,0.0,0,0.0,0.5008675320828175,0.0,0.0,0.0,0.0,0.2229663249436633,0.0,0.0278956528178923,0.0,0.0,0.782964267740312,0.2170357322596879,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0003615619476136,0.0,0.0,0.4387374105657748,0.0,0,0.0,0.5609010274866115,0.0,0.0,0.0,0.0,1.0,0.0,17360698
Værum-Ørum Fjernvarme,2020,389,0.0586027364087661,25.62950639181499,29732.4,0.0,0.0,0.450509868022763,0.0,0.0,0.0,0,0.6586249344149816,0.0,0.0,0.0,0.0,0.0,0.1215643540380191,0.0,18.64145950841506,6.988046883399926,0.0713161399685191,0.8071195059934617,0.1215643540380191,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.309030903090309,0.0,0.0,0.0,0,0.690969096909691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18476339
Værum-Ørum Fjernvarme,2021,389,0.1578030654900139,53.33740710752439,31003.2,0.0,0.0,0.937553297724106,0.0,0.0,0.0,0,0.2602150745729473,0.0,0.0,0.0,0.0,0.0,0.2097073850441244,0.0,28.466092634695773,24.87131447282861,0.2405945192754296,0.5496980956804459,0.2097073850441244,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.599070553443177,0.0,0.0,0.0,0,0.4009294465568229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18476339
Værum-Ørum Fjernvarme,2022,389,0.0135809074905342,13.736674424802615,35255.376000000004,0.0,0.0,0.2414602641027002,0.0,0.0,0.0,0,0.4889325247871416,0.0,0.0,0.0,0.0,0.0,0.393744205139097,0.0,12.07517431043708,1.6615001143655366,0.0242005644756135,0.5820552303852892,0.3937442051390972,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2882655925447707,0.0,0.0,0.0,0,0.7117344074552294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18476339
Vegger Fjernvarme,2020,336,1.9826002014713515,0.0,11793.240000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.884934080880233,0.0,0.0,0.0,0.0,0.0,0.9997161475045664,0.0002838524954336,-6.532318089225164e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14928375
Vegger Fjernvarme,2021,336,1.6787776109886825,0.0,14915.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.860017256972681,0.0,0.0,0.0,0.0,0.0,0.9922443835355068,0.0077556164644932,4.597017211338539e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14928375
Vegger Fjernvarme,2022,336,1.9778020676564143,0.0,13671.904,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.71695178667141,0.0,0.0,0.0,0.0,0.0,0.9838552855886502,0.0161447144113497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14928375
Vejby-Tisvilde,2020,433,0.0785846218011737,44.55770091210612,72504.72,0.0,0.0,0.7832255389718075,0.0,0.0,0.0,0,0.1190453531852822,0.0,0.0,0.0,0.0,0.0,0.2118946187227534,0.0,35.612453033237,8.945247878869127,0.1072531553807807,0.6808522258964658,0.2118946187227535,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8465268915223336,0.0,0.0,0.0,0,0.1534731084776663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19746933
Vejby-Tisvilde,2021,433,0.1328610883237626,51.26963253987786,78991.2,0.0,0.0,0.901206407802388,0.0,0.0,0.0,0,0.1001687529750149,0.0,0.0,0.0,0.0,0.0,0.1817063166529942,0.0,35.98300278233525,15.286629757542617,0.1807492480175007,0.6375444353295052,0.181706316652994,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8526699549646151,0.0,0.0,0.0,0,0.1473300450353849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19746933
Vejby-Tisvilde,2022,433,0.1292372881355932,45.71667898551439,73065.6,0.0,0.0,0.8035978025226647,0.0,0.0,0.0,0,0.1822317889677221,0.0,0.0,0.0,0.0,0.0,0.2129976350019708,0.0,30.85361148847064,14.863067497043756,0.1761430823807646,0.6108592826172645,0.2129976350019707,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.733263429585417,0.0,0.0,0.0,0,0.266736570414583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19746933
Vejen Fjernvarme,2020,135,0.0,0.0298347038727117,373552.1999999999,0.0,0.0,0.0005244279112798,0.0,0.3028077468155723,0.5518939521705402,0,0.0,0.0,0.0,0.0,0.0,0.1155983019240684,0.0,0.0094637375981188,0.0298347038727117,0.0,0.0,0.833575066617196,0.1664249333828039,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0006878970582284,0.0,0.3157389690793162,0.6835731338624552,0,0.0,0.0,0.0,0.0,0.0,0.6945972551971741,0.0,0.3054027448028258,57301414
Vejen Fjernvarme,2021,135,0.0,0.6694629677912747,404834.4,0.0,0.0,0.0117676738933252,0.0,0.4488242599937159,0.4138929399280299,0,0.0,0.0,0.0,0.0,0.0,0.0954345776939904,0.0,0.0062158749355291,0.6694629677912747,0.0,0.0,0.8730058512814128,0.1269941487185871,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0123251810579283,0.0,0.4550945779389445,0.5325802410031271,0,0.0,0.0,0.0,0.0,0.0,0.7514879910370423,0.0,0.2485120089629577,57301414
Vejen Fjernvarme,2022,135,0.0,0.0231082623972421,380116.8,0.0,0.0,0.0004061919915141,0.0,0.2827394106232611,0.5677862699044083,0,0.0,0.0,0.0,0.0,0.0,0.0859851498276319,0.0,0.0026044626283289,0.0231082623972421,0.0,0.0,0.9009451831647536,0.0990548168352465,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0004204816617435,0.0,0.2872730713031777,0.7123064470350786,0,0.0,0.0,0.0,0.0,0.0,0.8680562195238549,0.0,0.1319437804761449,57301414
Vemb Fjernvarme,2020,188,0.0,0.695196247253726,54564.84,0.0,0.0093818656849355,0.0,0.0,0.0,0.9368670374548884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695196247253726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0084384009922873,0.0,0.0,0.0,0.9915615990077128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27360912
Vemb Fjernvarme,2021,188,0.0,0.5019678907363717,57830.03999999999,0.0,0.0067741955564962,0.0,0.0,0.0,0.9368833222318368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019678907363717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0062998400139443,0.0,0.0,0.0,0.9937001599860557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27360912
Vemb Fjernvarme,2022,188,0.0,0.0,52494.444,0.0,0.0,0.0,0.0,0.0,0.8352106748668486,0,0.0,0.0,0.0,0.0133728438003839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866271561996162,0,0.0,0.0,0.0,0.0133728438003839,0.0,0.0,0.0,0.0,27360912
Vesløs Fjernvarme,2020,391,0.0,0.0,16740.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25482026
Vesløs Fjernvarme,2021,391,0.0,0.0,17234.0,0.0,0.0,0.0,0.0,0.0,1.219565974236973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25482026
Vesløs Fjernvarme,2022,391,0.0,0.0,17082.0,0.0,0.0,0.0,0.0,0.0,1.2304179838426414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25482026
Vester Hjermitslev Fjernvarme,2020,311,0.0,0.5343173336330935,12810.24,0.0,0.0067277428057553,0.0,0.0,0.0,0.0,0,1.0081948851856015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343173336330935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0066288245881212,0.0,0.0,0.0,0.0,0,0.9933711754118788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13096414
Vester Hjermitslev Fjernvarme,2021,311,0.0,1.751939809503482,13493.16,0.0,0.0220591766495024,0.0,0.0,0.0,0.0,0,0.9901603479096076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.751939809503482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0217928780410659,0.0,0.0,0.0,0.0,0,0.978207121958934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13096414
Vester Hjermitslev Fjernvarme,2022,311,0.0,0.533916098834965,12093.372,0.0,0.0067226907433261,0.0,0.0,0.0,0.0,0,1.1547647752835188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533916098834965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0063326832248513,0.0,0.0,0.0,0.0,0,0.9936673167751484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13096414
Vestervig Fjernvarme,2020,259,0.0,0.0234274204702627,51622.2,0.0,0.0003161595205163,0.0,0.0,0.0,0.8790404128456362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234274204702627,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0002505463301922,0.0,0.0,0.0,0.9997494536698078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63195111
Vestervig Fjernvarme,2021,259,0.0,0.032234558890327,53762.004,0.0,0.0004350142900179,0.0,0.0,0.0,0.8965795248257488,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032234558890327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0003341799224702,0.0,0.0,0.0,0.9996658200775296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63195111
Vestervig Fjernvarme,2022,259,0.0,0.0503543578302261,48931.92,0.0,0.0006795459896116,0.0,0.0,0.0,0.8296500934359413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350421565309515,0.0503543578302261,0.0,0.0,0.9055120915451812,0.0944879084548188,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0005822874454105,0.0,0.0,0.0,0.9994177125545894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63195111
Viborg Fjernvarme,2020,267,0.3415449586486012,79.0821111779807,1145692.7999999998,0.0,0.0,1.3900880853925244,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0055607873244904,0.0,0.0,0.0,44.33554154964054,34.74656962834017,0.3981486136597874,0.6018513863402126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.993505205233426,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0064947947665737,0.0,0.0,0.0,41897597
Viborg Fjernvarme,2021,267,0.4128503579783086,84.73528237204225,1269629.9999999998,0.0,0.0,1.4894582944637416,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0059094255806809,0.0,0.0,0.0011568724746579,42.8880512423336,41.84723112970866,0.4606932728432693,0.5357567165237117,0.0035500106330189,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.992246544022694,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0077534559773059,0.0,0.0,1.0,41897597
Viborg Fjernvarme,2022,267,0.3882180505134825,83.3235681681259,1112637.6,0.0,0.0,1.4646434903871666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0043037032003951,0.0,0.0,0.0017924973953783,43.693096933826425,39.63047123429946,0.434958876097662,0.5592721295775013,0.0057689943248367,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9945907481544906,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0054092518455094,0.0,0.0,1.0,41897597
Videbæk Fjernvarme,2020,190,1.816452843444046,23.657441001986445,187798.00127,0.0,0.0,0.4158453331338802,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.9694124418728967,0.0,0.0,0.1797143727396604,5.476446359774402,18.18099464221204,0.9264071944584736,3.922857438247685e-05,0.073553576967144,0.0,0.0,0.0849014257524656,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9150985742475344,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33258453
Videbæk Fjernvarme,2021,190,1.2694624507351486,33.494827791315,200041.2,0.0,0.0,0.5887647704572858,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.527324918566776,0.0,0.0,0.2118343621214029,8.945897470261126,24.548930321053867,0.8514100824779955,0.0138090036627523,0.1347809138592521,0.0,0.0,0.2012982608142272,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7987017391857728,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33258453
Videbæk Fjernvarme,2022,190,1.4469762169820868,37.121183873899405,177858.0,0.0,0.0,0.6525080659852243,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.796553038941178,0.0,0.0,0.2746078332152616,9.851024267179437,27.270159606719968,0.8387330958674761,0.011297194874456,0.1499697092580678,0.0,0.0,0.1970980654142845,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8029019345857155,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33258453
Vig,2020,443,0.0386655100461866,45.80514406567729,46065.24,0.0,0.0,0.8051528223884213,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118405114138122,39.95598741628178,5.849156649395512,0.0667635727068826,0.6290843160699912,0.3041521112231261,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34203563
Vig,2021,443,0.0226755442526789,19.19356178825424,56339.64,0.0,0.0,0.3373802388513664,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356372884171783,14.98856418763059,4.204997600623646,0.0508821142627109,0.231451958159477,0.717665927577812,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34203563
Vig,2022,443,0.0396717373899119,11.941449370162797,53956.8,0.0,0.0,0.2099041900186816,0.0,0.0,0.0238857752868961,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780891379770482,7.480488418734987,4.460960951427809,0.0522017614091273,0.1222044302108353,0.8255938083800374,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8192836863944093,0.0,0.0,0.1807163136055907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34203563
Vildbjerg Fjernvarme,2020,187,0.2383799585327926,36.62634239462959,141683.04,0.0,0.0,0.6438098504944557,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926461769877326,0.3360165055746968,11.996582117774995,24.629760276854583,0.3155522354686912,0.0557850819688792,0.6286626825624295,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.465505882733339,0.5344941172666611,37683310
Vildbjerg Fjernvarme,2021,187,0.3178004465994671,48.06479492403087,151690.284,0.0,0.0,0.8448724718585141,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2311908124583642,0.3139816390613389,15.129843208178054,32.93495171585281,0.4189533984918902,0.0574921462998909,0.5235544552082189,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002884782319965,0.5997115217680035,37683310
Vildbjerg Fjernvarme,2022,187,0.2039734559889653,31.36785123036668,132585.84000000003,0.0,3.5170422422183235e-05,0.5513314308677306,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924049808033798,0.3898162880742015,10.32594411594179,21.041907114424887,0.267194143809022,0.0505845873133963,0.6822212688775816,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0005904455179817,0.9994095544820182,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286072483264215,0.5713927516735786,37683310
Vinderup - Sevel Fjernvarme,2020,194,0.639438474662516,10.369219891372898,137110.536,0.0,0.0,0.1822678834834399,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3425576572758786,0.0,0.0,0.1362939810839919,3.034518795703633,7.334701095669265,0.8128632776350952,0.0053289384754556,0.181807783889449,0.0,0.0,0.1174140399645589,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.882585960035441,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31220912
Vinderup - Sevel Fjernvarme,2021,194,0.5893580075305909,18.44778073882688,151819.164,0.0,0.0,0.3242710623805042,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0888671472331386,0.0,0.0,0.2025870726043518,5.487533921146606,12.960246817680275,0.7493445276005117,0.0110552811169767,0.2396001912825114,0.0,0.0,0.2276034947408352,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7723965052591648,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31220912
Vinderup - Sevel Fjernvarme,2022,194,0.6102752889037629,10.724433247131245,141991.91999999998,0.0,0.0,0.1885117463021839,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.283189536418692,0.0,0.0,0.1765723007337319,3.3200444478249187,7.404388799306327,0.7766677457863747,0.0108122736377799,0.2125199805758453,0.0,0.0,0.1234588806898483,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8765411193101517,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31220912
Vivild Fjernvarme,2020,221,0.0,0.4746112514678147,56206.0,0.0,0.006405010141266,0.0,0.0,0.0,0.8097747571433654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838237910543358,0.0,0.4746112514678147,0.0,0.0,0.8161762089456643,0.1838237910543356,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0078475825086105,0.0,0.0,0.0,0.9921524174913896,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70555018
Vivild Fjernvarme,2021,221,0.0,0.0,54478.8,0.0,0.0,0.0,0.0,0.0,0.8625905856957201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753122315469504,0.0,0.0,0.0,0.0,0.8564065287781669,0.143593471221833,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70555018
Vivild Fjernvarme,2022,221,0.0,0.0,45989.99999999999,0.0,0.0,0.0,0.0,0.0,0.8658969341161123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287279843444227,0.0,0.0,0.0,0.0,0.7712720156555773,0.2287279843444226,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70555018
Voersaa Fjernvarme,2020,349,0.0234586096276921,40.8440131617645,17504.1576,0.0,0.0,0.7179471464539374,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034963533463615,0.0,38.16556741445245,2.678445747312056,0.031423620180385,0.6792820466835834,0.2892943331360316,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16920274
Voersaa Fjernvarme,2021,349,0.060383980380801,45.196734538517845,18660.5784,0.0,0.0,0.7944583325455764,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.263748737820474,0.0,38.61703377104324,6.579700767474604,0.0912917040127759,0.658592447488123,0.250115848499101,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16920274
Voersaa Fjernvarme,2022,349,0.0741066349258177,32.7011092736732,16383.6828,0.0,0.0,0.5748129596356688,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321055507739688,0.0572095548627198,24.48401470394678,8.217094569726413,0.1041436178195539,0.3944102238112178,0.5014461583692282,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480533440135875,0.3519466559864125,16920274
